CustomerID,Customer Category,Affiliation Date,Conversion Date
434980,Key,5/10/2019,5/11/2019
444477,Regular,5/10/2019,5/16/2019
424419,Regular,5/10/2019,5/22/2019
444478,Regular,5/10/2019,5/10/2019
430789,Key,5/10/2019,5/23/2019
433975,Regular,5/10/2019,5/11/2019
437697,Regular,5/10/2019,5/27/2019
426443,Key,5/10/2019,5/25/2019
428282,Regular,5/10/2019,5/11/2019
436962,Key,5/10/2019,5/14/2019
359356,Regular,5/10/2019,5/11/2019
429293,Regular,5/10/2019,5/29/2019
365129,Regular,5/11/2019,5/11/2019
430977,Key,5/11/2019,6/3/2019
424655,Regular,5/11/2019,5/14/2019
426399,Key,5/11/2019,5/15/2019
433402,Regular,5/11/2019,5/20/2019
433691,Key,5/11/2019,5/13/2019
185394,Regular,5/13/2019,5/13/2019
444376,Regular,5/13/2019,5/13/2019
427291,Regular,5/13/2019,5/14/2019
365225,Regular,5/13/2019,5/23/2019
436326,Regular,5/13/2019,7/26/2019
369302,Regular,5/13/2019,5/17/2019
431234,Regular,5/13/2019,5/16/2019
433978,Key,5/14/2019,5/24/2019
432647,Regular,5/14/2019,5/30/2019
435521,Regular,5/14/2019,5/18/2019
180091,Regular,5/14/2019,5/18/2019
424979,Regular,5/14/2019,5/15/2019
431404,Regular,5/14/2019,5/16/2019
424664,Regular,5/14/2019,5/27/2019
431458,Regular,5/14/2019,5/15/2019
428301,Regular,5/14/2019,5/18/2019
280639,Regular,5/14/2019,5/16/2019
426833,Key,5/14/2019,5/16/2019
277981,Key,5/15/2019,5/22/2019
424347,Key,5/15/2019,5/25/2019
428137,Key,5/15/2019,5/25/2019
430969,Key,5/15/2019,6/3/2019
227821,Regular,5/15/2019,7/15/2019
428333,Key,5/15/2019,7/12/2019
430624,Key,5/15/2019,5/20/2019
365162,Regular,5/15/2019,5/31/2019
436506,Regular,5/15/2019,5/17/2019
241913,Regular,5/15/2019,5/17/2019
354849,Regular,5/15/2019,6/20/2019
425311,Regular,5/15/2019,5/15/2019
432488,Regular,5/15/2019,5/17/2019
437349,Regular,5/15/2019,5/16/2019
281558,Regular,5/15/2019,5/18/2019
426457,Regular,5/15/2019,5/20/2019
427278,Regular,5/15/2019,5/18/2019
429028,Key,5/15/2019,7/5/2019
437548,Regular,5/15/2019,5/29/2019
429183,Regular,5/16/2019,5/17/2019
436635,Regular,5/16/2019,5/16/2019
238008,Regular,5/16/2019,5/16/2019
433620,Regular,5/16/2019,6/25/2019
435927,Regular,5/16/2019,5/17/2019
178909,Regular,5/16/2019,5/17/2019
280386,Regular,5/16/2019,5/16/2019
356343,Regular,5/16/2019,5/17/2019
429777,Key,5/16/2019,5/18/2019
435077,Regular,5/16/2019,5/20/2019
356347,Regular,5/16/2019,5/24/2019
187071,Key,5/17/2019,5/22/2019
430244,Regular,5/17/2019,5/18/2019
436066,Regular,5/17/2019,5/20/2019
99512,Regular,5/17/2019,5/20/2019
424457,Key,5/17/2019,6/12/2019
437020,Key,5/17/2019,6/6/2019
438150,Regular,5/17/2019,5/24/2019
182391,Regular,5/17/2019,5/17/2019
228433,Regular,5/17/2019,5/21/2019
435465,Regular,5/17/2019,5/18/2019
241777,Regular,5/17/2019,5/24/2019
425970,Regular,5/17/2019,5/23/2019
437327,Key,5/17/2019,5/23/2019
444482,Regular,5/17/2019,5/18/2019
364143,Regular,5/18/2019,5/20/2019
361664,Regular,5/18/2019,7/25/2019
431412,Key,5/18/2019,7/15/2019
240915,Regular,5/20/2019,5/21/2019
361921,Regular,5/20/2019,5/21/2019
444496,Regular,5/20/2019,5/21/2019
425130,Regular,5/20/2019,6/4/2019
434142,Regular,5/20/2019,5/21/2019
434852,Key,5/20/2019,5/30/2019
428136,Regular,5/20/2019,7/30/2019
240684,Regular,5/20/2019,5/21/2019
434801,Regular,5/20/2019,7/25/2019
105351,Key,5/20/2019,5/27/2019
240553,Regular,5/20/2019,7/2/2019
241697,Regular,5/20/2019,5/21/2019
240631,Regular,5/20/2019,6/4/2019
368771,Key,5/20/2019,5/22/2019
431048,Regular,5/20/2019,6/19/2019
238180,Regular,5/20/2019,5/21/2019
431705,Key,5/20/2019,5/25/2019
358634,Regular,5/21/2019,5/22/2019
434119,Regular,5/21/2019,6/14/2019
365566,Regular,5/21/2019,5/25/2019
432236,Regular,5/21/2019,5/23/2019
358535,Regular,5/21/2019,5/22/2019
361787,Regular,5/21/2019,5/22/2019
240740,Regular,5/21/2019,5/29/2019
426496,Regular,5/21/2019,7/2/2019
241966,Regular,5/21/2019,5/22/2019
430904,Regular,5/21/2019,5/30/2019
437968,Key,5/21/2019,5/23/2019
240741,Key,5/21/2019,5/22/2019
426664,Regular,5/21/2019,5/22/2019
429052,Key,5/21/2019,5/25/2019
435148,Regular,5/21/2019,6/6/2019
429159,Regular,5/21/2019,5/21/2019
434230,Regular,5/21/2019,7/6/2019
241919,Regular,5/21/2019,5/22/2019
426889,Regular,5/22/2019,5/31/2019
432490,Regular,5/22/2019,5/23/2019
425186,Key,5/22/2019,6/1/2019
367474,Regular,5/22/2019,5/23/2019
369681,Regular,5/22/2019,5/29/2019
446693,Key,5/22/2019,5/26/2019
446692,Regular,5/22/2019,5/27/2019
241847,Regular,5/22/2019,5/23/2019
281167,Regular,5/22/2019,5/29/2019
424143,Regular,5/22/2019,5/30/2019
425686,Key,5/22/2019,6/6/2019
427363,Key,5/22/2019,5/25/2019
356509,Regular,5/22/2019,5/30/2019
357695,Regular,5/22/2019,6/6/2019
366290,Regular,5/23/2019,5/30/2019
364295,Regular,5/23/2019,5/30/2019
438040,Key,5/23/2019,7/11/2019
427866,Key,5/23/2019,7/31/2019
446699,Regular,5/23/2019,6/19/2019
367784,Regular,5/23/2019,5/24/2019
433783,Key,5/23/2019,5/24/2019
438422,Regular,5/23/2019,5/29/2019
366079,Regular,5/23/2019,5/24/2019
426468,Regular,5/23/2019,7/12/2019
433967,Regular,5/23/2019,5/25/2019
424893,Regular,5/24/2019,5/24/2019
431392,Key,5/24/2019,5/24/2019
446702,Regular,5/24/2019,5/27/2019
434630,Key,5/24/2019,5/27/2019
434645,Key,5/24/2019,5/25/2019
184893,Key,5/24/2019,5/24/2019
364898,Regular,5/24/2019,5/25/2019
228515,Regular,5/24/2019,5/25/2019
369474,Regular,5/24/2019,5/29/2019
424320,Regular,5/24/2019,5/28/2019
368547,Regular,5/24/2019,5/25/2019
431898,Regular,5/24/2019,6/6/2019
438237,Regular,5/24/2019,5/27/2019
99526,Regular,5/24/2019,5/25/2019
437062,Regular,5/24/2019,5/27/2019
425289,Regular,5/24/2019,5/27/2019
446707,Regular,5/24/2019,5/27/2019
360091,Regular,5/24/2019,5/25/2019
368050,Regular,5/24/2019,5/25/2019
362715,Regular,5/25/2019,5/25/2019
368932,Regular,5/25/2019,5/29/2019
434059,Regular,5/25/2019,5/28/2019
437733,Regular,5/25/2019,7/16/2019
429733,Regular,5/25/2019,5/31/2019
435667,Regular,5/25/2019,5/27/2019
358956,Regular,5/25/2019,6/17/2019
425455,Regular,5/27/2019,6/11/2019
437100,Regular,5/27/2019,5/29/2019
435231,Regular,5/27/2019,5/30/2019
241986,Regular,5/27/2019,5/28/2019
362239,Regular,5/27/2019,5/28/2019
431271,Regular,5/27/2019,6/12/2019
432258,Regular,5/27/2019,5/28/2019
185174,Regular,5/27/2019,5/31/2019
238096,Regular,5/27/2019,5/28/2019
244279,Regular,5/27/2019,6/18/2019
361462,Regular,5/27/2019,5/28/2019
434490,Regular,5/27/2019,6/27/2019
228421,Regular,5/27/2019,6/7/2019
432892,Regular,5/27/2019,6/1/2019
281140,Key,5/27/2019,5/31/2019
437168,Key,5/28/2019,5/31/2019
437199,Regular,5/28/2019,5/29/2019
438022,Key,5/28/2019,5/28/2019
446715,Regular,5/28/2019,5/30/2019
436743,Key,5/28/2019,5/31/2019
425414,Regular,5/28/2019,5/28/2019
432979,Key,5/28/2019,5/29/2019
280699,Regular,5/28/2019,6/6/2019
369774,Regular,5/28/2019,5/29/2019
431651,Regular,5/28/2019,5/29/2019
425539,Regular,5/28/2019,5/29/2019
437217,Regular,5/29/2019,5/30/2019
360371,Regular,5/29/2019,5/30/2019
432074,Regular,5/29/2019,6/1/2019
435901,Regular,5/30/2019,6/8/2019
432479,Regular,5/30/2019,6/14/2019
437683,Regular,5/30/2019,7/31/2019
430328,Regular,5/30/2019,6/6/2019
438197,Regular,5/30/2019,5/30/2019
437914,Key,5/30/2019,6/3/2019
438184,Regular,5/30/2019,6/4/2019
431929,Regular,5/30/2019,6/14/2019
432879,Regular,5/30/2019,6/1/2019
434149,Key,5/30/2019,5/31/2019
429646,Regular,5/30/2019,5/31/2019
446726,Regular,5/30/2019,5/31/2019
430489,Regular,5/31/2019,7/5/2019
446704,Key,5/31/2019,5/31/2019
425480,Key,5/31/2019,5/31/2019
437475,Key,5/31/2019,6/29/2019
279371,Regular,6/1/2019,6/1/2019
362957,Regular,6/1/2019,7/27/2019
433003,Regular,6/1/2019,6/1/2019
446733,Regular,6/1/2019,6/7/2019
240097,Regular,6/1/2019,6/19/2019
356610,Regular,6/1/2019,6/7/2019
180923,Regular,6/3/2019,6/6/2019
432591,Regular,6/3/2019,6/5/2019
433888,Regular,6/3/2019,7/9/2019
446732,Regular,6/3/2019,6/25/2019
446730,Regular,6/3/2019,6/6/2019
429346,Regular,6/3/2019,6/19/2019
446734,Regular,6/3/2019,6/22/2019
279540,Regular,6/4/2019,6/12/2019
446714,Regular,6/4/2019,6/7/2019
185381,Regular,6/4/2019,6/5/2019
425148,Regular,6/4/2019,6/19/2019
428593,Regular,6/4/2019,6/12/2019
179696,Regular,6/4/2019,6/5/2019
228181,Regular,6/4/2019,6/12/2019
185931,Regular,6/4/2019,6/8/2019
437984,Key,6/4/2019,6/20/2019
371213,Regular,6/4/2019,6/5/2019
426628,Regular,6/4/2019,6/28/2019
427238,Key,6/4/2019,6/21/2019
428318,Regular,6/4/2019,6/14/2019
281514,Regular,6/4/2019,6/8/2019
431414,Regular,6/4/2019,6/6/2019
104354,Key,6/4/2019,6/5/2019
186279,Regular,6/4/2019,7/6/2019
369040,Regular,6/4/2019,6/7/2019
239393,Regular,6/5/2019,6/8/2019
278971,Regular,6/5/2019,6/17/2019
429186,Regular,6/5/2019,6/6/2019
434091,Regular,6/5/2019,6/8/2019
181057,Key,6/5/2019,7/3/2019
185833,Key,6/5/2019,6/6/2019
181249,Key,6/5/2019,6/6/2019
181965,Regular,6/5/2019,6/6/2019
433442,Regular,6/5/2019,6/26/2019
182962,Regular,6/5/2019,6/6/2019
360991,Regular,6/5/2019,6/7/2019
436232,Regular,6/5/2019,6/6/2019
437467,Regular,6/5/2019,6/7/2019
425160,Regular,6/5/2019,6/26/2019
461499,Regular,6/5/2019,6/7/2019
426025,Regular,6/5/2019,6/6/2019
185361,Regular,6/5/2019,6/20/2019
437460,Key,6/5/2019,6/8/2019
362529,Regular,6/6/2019,7/26/2019
100065,Key,6/6/2019,6/7/2019
180611,Regular,6/6/2019,6/7/2019
186180,Regular,6/6/2019,6/7/2019
243626,Regular,6/6/2019,6/13/2019
180304,Regular,6/7/2019,6/15/2019
426009,Key,6/7/2019,6/24/2019
354223,Regular,6/7/2019,6/8/2019
369930,Regular,6/7/2019,6/19/2019
179043,Regular,6/7/2019,6/8/2019
432626,Regular,6/7/2019,6/15/2019
434944,Key,6/7/2019,6/19/2019
425855,Regular,6/7/2019,6/10/2019
428493,Key,6/7/2019,6/13/2019
431415,Regular,6/7/2019,6/10/2019
465869,Regular,6/7/2019,6/8/2019
465870,Regular,6/7/2019,6/14/2019
465866,Regular,6/7/2019,7/3/2019
281354,Regular,6/7/2019,6/10/2019
434019,Regular,6/7/2019,6/24/2019
436553,Regular,6/8/2019,6/24/2019
357324,Regular,6/8/2019,6/10/2019
361179,Regular,6/8/2019,6/12/2019
354574,Regular,6/8/2019,6/9/2019
239969,Regular,6/10/2019,6/12/2019
355232,Regular,6/10/2019,7/8/2019
428200,Key,6/10/2019,6/13/2019
241786,Key,6/10/2019,6/11/2019
425265,Regular,6/10/2019,6/14/2019
431721,Regular,6/10/2019,6/11/2019
446719,Regular,6/10/2019,6/14/2019
241021,Regular,6/10/2019,6/25/2019
241434,Key,6/10/2019,6/11/2019
434405,Regular,6/10/2019,6/19/2019
426746,Key,6/10/2019,6/18/2019
430909,Regular,6/10/2019,7/5/2019
436820,Regular,6/10/2019,6/28/2019
240662,Regular,6/10/2019,6/11/2019
465868,Regular,6/10/2019,6/15/2019
465873,Regular,6/10/2019,6/17/2019
431393,Regular,6/10/2019,6/26/2019
424478,Key,6/11/2019,6/15/2019
244522,Regular,6/11/2019,6/12/2019
367190,Regular,6/11/2019,6/12/2019
427743,Regular,6/11/2019,6/12/2019
437346,Regular,6/11/2019,6/13/2019
362105,Regular,6/11/2019,7/3/2019
367051,Regular,6/11/2019,6/12/2019
427994,Regular,6/11/2019,6/22/2019
432834,Regular,6/11/2019,6/19/2019
241446,Regular,6/11/2019,6/12/2019
434663,Regular,6/11/2019,6/13/2019
367672,Regular,6/11/2019,6/12/2019
465887,Regular,6/12/2019,6/15/2019
242081,Key,6/12/2019,6/14/2019
243475,Regular,6/12/2019,6/13/2019
426482,Regular,6/12/2019,6/13/2019
186993,Regular,6/12/2019,6/13/2019
243466,Regular,6/12/2019,6/13/2019
243748,Key,6/12/2019,6/13/2019
430954,Regular,6/12/2019,6/17/2019
179224,Key,6/12/2019,6/27/2019
279778,Regular,6/12/2019,7/11/2019
425491,Regular,6/12/2019,6/13/2019
416789,Regular,6/12/2019,6/15/2019
179307,Key,6/13/2019,7/18/2019
181355,Key,6/13/2019,6/14/2019
367066,Regular,6/13/2019,6/14/2019
356322,Regular,6/13/2019,6/15/2019
438343,Key,6/13/2019,6/14/2019
370775,Regular,6/13/2019,6/14/2019
241022,Regular,6/13/2019,6/21/2019
431126,Regular,6/13/2019,6/14/2019
446720,Regular,6/13/2019,6/14/2019
358636,Regular,6/13/2019,7/19/2019
362622,Regular,6/13/2019,6/14/2019
362747,Regular,6/13/2019,6/18/2019
361512,Regular,6/13/2019,6/14/2019
281298,Regular,6/13/2019,6/14/2019
430425,Regular,6/13/2019,6/22/2019
424899,Key,6/14/2019,6/17/2019
465896,Regular,6/14/2019,6/15/2019
424746,Regular,6/14/2019,6/15/2019
425026,Regular,6/14/2019,6/17/2019
425774,Regular,6/14/2019,7/24/2019
431835,Regular,6/14/2019,6/15/2019
433793,Regular,6/14/2019,6/30/2019
356301,Regular,6/15/2019,6/15/2019
436116,Regular,6/15/2019,6/19/2019
356073,Regular,6/17/2019,6/23/2019
369577,Regular,6/17/2019,6/20/2019
435788,Regular,6/17/2019,6/19/2019
280292,Key,6/17/2019,6/19/2019
433066,Regular,6/17/2019,6/19/2019
429761,Regular,6/18/2019,6/19/2019
181823,Regular,6/18/2019,7/29/2019
356262,Regular,6/18/2019,6/26/2019
355445,Regular,6/18/2019,6/25/2019
368041,Key,6/18/2019,6/18/2019
431084,Regular,6/18/2019,6/21/2019
184201,Regular,6/18/2019,6/19/2019
180673,Regular,6/18/2019,6/26/2019
433590,Regular,6/18/2019,6/22/2019
430915,Regular,6/18/2019,6/19/2019
431099,Regular,6/19/2019,6/28/2019
371038,Regular,6/19/2019,7/25/2019
474821,Regular,6/19/2019,6/25/2019
474822,Regular,6/19/2019,6/21/2019
279150,Regular,6/19/2019,6/19/2019
357018,Regular,6/19/2019,6/20/2019
430747,Regular,6/19/2019,6/19/2019
187061,Key,6/19/2019,6/30/2019
437206,Regular,6/19/2019,7/6/2019
238900,Regular,6/19/2019,6/20/2019
240413,Regular,6/19/2019,6/20/2019
366903,Regular,6/19/2019,6/20/2019
432812,Regular,6/19/2019,7/13/2019
240888,Key,6/19/2019,6/20/2019
427763,Regular,6/19/2019,7/13/2019
426509,Key,6/20/2019,6/20/2019
477848,Regular,6/20/2019,6/21/2019
436737,Regular,6/20/2019,7/11/2019
428935,Regular,6/20/2019,6/27/2019
430647,Regular,6/20/2019,6/29/2019
430923,Regular,6/20/2019,6/30/2019
477854,Regular,6/20/2019,6/20/2019
185253,Key,6/20/2019,7/24/2019
362613,Regular,6/20/2019,6/21/2019
477858,Regular,6/20/2019,6/21/2019
179465,Regular,6/20/2019,6/20/2019
183000,Regular,6/20/2019,6/28/2019
277820,Regular,6/20/2019,6/28/2019
465895,Regular,6/20/2019,6/28/2019
477851,Key,6/20/2019,6/21/2019
427545,Regular,6/20/2019,7/5/2019
186229,Regular,6/21/2019,7/2/2019
187102,Regular,6/21/2019,6/26/2019
180692,Regular,6/21/2019,6/26/2019
361835,Regular,6/21/2019,6/21/2019
370030,Regular,6/21/2019,6/22/2019
429101,Regular,6/21/2019,6/22/2019
431347,Regular,6/21/2019,6/29/2019
465892,Regular,6/21/2019,6/21/2019
431669,Regular,6/21/2019,7/26/2019
187570,Key,6/21/2019,7/26/2019
371140,Regular,6/21/2019,6/22/2019
433662,Key,6/21/2019,6/22/2019
424862,Regular,6/22/2019,7/19/2019
364701,Regular,6/22/2019,6/29/2019
428779,Regular,6/22/2019,6/27/2019
187114,Regular,6/22/2019,7/10/2019
437607,Regular,6/24/2019,6/28/2019
431837,Regular,6/24/2019,6/26/2019
437628,Regular,6/24/2019,7/2/2019
357837,Regular,6/24/2019,6/26/2019
431846,Regular,6/24/2019,6/24/2019
368186,Key,6/24/2019,7/1/2019
477864,Regular,6/24/2019,6/27/2019
432374,Key,6/24/2019,7/2/2019
433374,Key,6/24/2019,6/29/2019
435133,Regular,6/25/2019,7/25/2019
434156,Key,6/25/2019,6/26/2019
437211,Regular,6/25/2019,6/26/2019
367414,Regular,6/25/2019,6/26/2019
426770,Regular,6/25/2019,6/26/2019
431657,Regular,6/25/2019,6/27/2019
238994,Key,6/25/2019,6/27/2019
436684,Regular,6/25/2019,6/29/2019
424876,Key,6/25/2019,7/5/2019
477871,Regular,6/25/2019,6/28/2019
362534,Regular,6/25/2019,6/28/2019
437667,Regular,6/25/2019,6/27/2019
465872,Regular,6/25/2019,6/29/2019
427044,Regular,6/25/2019,6/29/2019
429803,Regular,6/26/2019,7/3/2019
182701,Regular,6/26/2019,7/3/2019
435038,Key,6/26/2019,7/1/2019
360931,Regular,6/26/2019,6/27/2019
370762,Regular,6/26/2019,6/27/2019
424897,Regular,6/26/2019,7/4/2019
427463,Key,6/26/2019,6/27/2019
241615,Regular,6/26/2019,6/27/2019
240715,Regular,6/26/2019,6/29/2019
366688,Regular,6/26/2019,6/27/2019
426123,Regular,6/26/2019,7/4/2019
426493,Key,6/26/2019,7/4/2019
426104,Key,6/26/2019,6/28/2019
481102,Regular,6/27/2019,6/29/2019
360842,Regular,6/27/2019,6/28/2019
368685,Key,6/27/2019,6/28/2019
434116,Regular,6/27/2019,6/27/2019
238211,Regular,6/27/2019,6/28/2019
429749,Regular,6/27/2019,6/29/2019
438056,Regular,6/27/2019,6/29/2019
187165,Regular,6/28/2019,6/28/2019
354272,Regular,6/28/2019,7/3/2019
429275,Regular,6/28/2019,7/11/2019
435838,Regular,6/28/2019,7/4/2019
444495,Regular,6/28/2019,6/28/2019
432738,Regular,6/29/2019,7/13/2019
432279,Regular,6/29/2019,7/4/2019
368863,Key,6/29/2019,7/5/2019
364880,Regular,6/29/2019,6/30/2019
240941,Regular,6/29/2019,6/30/2019
434974,Regular,7/1/2019,7/9/2019
477863,Regular,7/1/2019,7/6/2019
434387,Regular,7/1/2019,7/11/2019
180542,Regular,7/1/2019,7/12/2019
242961,Regular,7/1/2019,7/12/2019
426379,Regular,7/1/2019,7/4/2019
431830,Regular,7/2/2019,7/3/2019
105360,Regular,7/2/2019,7/5/2019
359431,Regular,7/2/2019,7/2/2019
369449,Regular,7/2/2019,7/31/2019
468393,Regular,7/2/2019,7/29/2019
468740,Regular,7/2/2019,7/3/2019
357030,Regular,7/2/2019,7/2/2019
471739,Regular,7/2/2019,7/4/2019
428651,Regular,7/2/2019,7/9/2019
467286,Regular,7/2/2019,7/13/2019
238532,Key,7/2/2019,7/15/2019
425520,Regular,7/2/2019,7/24/2019
468841,Regular,7/2/2019,7/17/2019
468294,Regular,7/2/2019,7/5/2019
369697,Regular,7/2/2019,7/3/2019
466521,Regular,7/2/2019,7/4/2019
467231,Regular,7/2/2019,7/27/2019
467892,Regular,7/2/2019,7/5/2019
481110,Regular,7/3/2019,7/3/2019
183427,Regular,7/3/2019,7/4/2019
279744,Regular,7/3/2019,7/4/2019
466088,Regular,7/3/2019,7/5/2019
470092,Regular,7/3/2019,7/11/2019
278092,Regular,7/3/2019,7/3/2019
473436,Regular,7/3/2019,7/11/2019
467080,Regular,7/3/2019,7/5/2019
185695,Regular,7/3/2019,7/4/2019
228122,Key,7/3/2019,7/8/2019
241691,Key,7/3/2019,7/24/2019
467713,Regular,7/3/2019,7/5/2019
470986,Regular,7/3/2019,7/25/2019
469941,Regular,7/3/2019,7/5/2019
468979,Regular,7/3/2019,7/11/2019
470150,Regular,7/3/2019,7/11/2019
470746,Regular,7/3/2019,7/5/2019
469129,Key,7/3/2019,7/5/2019
436838,Regular,7/4/2019,7/4/2019
436419,Regular,7/4/2019,7/4/2019
471568,Regular,7/4/2019,7/12/2019
469163,Regular,7/4/2019,7/5/2019
472843,Regular,7/4/2019,7/5/2019
432217,Regular,7/4/2019,7/13/2019
428650,Regular,7/4/2019,7/5/2019
467726,Regular,7/4/2019,7/5/2019
472663,Regular,7/4/2019,7/5/2019
354633,Regular,7/4/2019,7/6/2019
468427,Regular,7/4/2019,7/6/2019
466952,Regular,7/4/2019,7/19/2019
466534,Regular,7/4/2019,7/12/2019
179961,Regular,7/5/2019,7/8/2019
432361,Regular,7/5/2019,7/11/2019
471601,Regular,7/5/2019,7/6/2019
365073,Regular,7/5/2019,7/6/2019
468941,Regular,7/5/2019,7/11/2019
472061,Regular,7/5/2019,7/5/2019
484071,Regular,7/5/2019,7/5/2019
470938,Regular,7/5/2019,7/6/2019
178985,Regular,7/5/2019,7/13/2019
238577,Regular,7/5/2019,7/6/2019
436230,Regular,7/5/2019,7/16/2019
178983,Regular,7/5/2019,7/5/2019
182457,Regular,7/5/2019,7/10/2019
425858,Regular,7/5/2019,7/11/2019
501980,Regular,7/5/2019,7/6/2019
468134,Regular,7/5/2019,7/20/2019
356684,Regular,7/6/2019,7/9/2019
466720,Regular,7/6/2019,7/24/2019
469119,Regular,7/6/2019,7/8/2019
467067,Regular,7/6/2019,7/16/2019
467588,Regular,7/8/2019,7/12/2019
240906,Regular,7/8/2019,7/8/2019
484070,Regular,7/8/2019,7/12/2019
434651,Regular,7/8/2019,7/9/2019
467183,Regular,7/8/2019,7/9/2019
468849,Regular,7/8/2019,7/10/2019
466713,Regular,7/8/2019,7/12/2019
428462,Regular,7/8/2019,7/10/2019
432416,Key,7/8/2019,7/10/2019
467849,Regular,7/8/2019,7/16/2019
435326,Key,7/9/2019,7/9/2019
104290,Regular,7/9/2019,7/10/2019
355187,Regular,7/9/2019,7/9/2019
482668,Regular,7/9/2019,7/10/2019
502015,Regular,7/9/2019,7/11/2019
424734,Regular,7/9/2019,7/11/2019
100556,Regular,7/9/2019,7/9/2019
470511,Regular,7/9/2019,7/13/2019
277713,Regular,7/9/2019,7/13/2019
427931,Regular,7/9/2019,7/10/2019
470737,Regular,7/9/2019,7/10/2019
239629,Regular,7/9/2019,7/10/2019
278382,Regular,7/9/2019,7/10/2019
466612,Regular,7/9/2019,7/13/2019
467906,Regular,7/9/2019,7/10/2019
501981,Key,7/9/2019,7/11/2019
425210,Regular,7/9/2019,7/11/2019
427432,Key,7/9/2019,7/20/2019
428577,Regular,7/9/2019,7/10/2019
470101,Regular,7/9/2019,7/10/2019
434150,Key,7/9/2019,7/15/2019
467477,Regular,7/9/2019,7/10/2019
471581,Key,7/9/2019,7/10/2019
470405,Regular,7/9/2019,7/10/2019
469586,Regular,7/9/2019,7/24/2019
468823,Regular,7/9/2019,7/10/2019
426440,Regular,7/10/2019,7/10/2019
438028,Regular,7/10/2019,7/25/2019
240923,Regular,7/10/2019,7/11/2019
433556,Regular,7/10/2019,7/11/2019
501977,Regular,7/10/2019,7/11/2019
279568,Regular,7/10/2019,7/12/2019
438133,Regular,7/10/2019,7/13/2019
470108,Regular,7/10/2019,7/17/2019
366234,Key,7/10/2019,7/11/2019
470539,Regular,7/10/2019,7/11/2019
471307,Regular,7/10/2019,7/18/2019
470197,Key,7/10/2019,7/11/2019
100622,Regular,7/10/2019,7/12/2019
467540,Regular,7/10/2019,7/22/2019
469369,Regular,7/10/2019,7/11/2019
434638,Regular,7/10/2019,7/19/2019
466349,Regular,7/10/2019,7/13/2019
470621,Regular,7/10/2019,7/25/2019
363791,Regular,7/10/2019,7/17/2019
425771,Regular,7/10/2019,7/18/2019
466396,Regular,7/10/2019,7/13/2019
471154,Regular,7/10/2019,7/11/2019
470198,Regular,7/10/2019,7/11/2019
180132,Regular,7/11/2019,7/26/2019
467832,Regular,7/11/2019,7/12/2019
471119,Regular,7/11/2019,7/12/2019
181154,Regular,7/11/2019,7/22/2019
430719,Regular,7/11/2019,7/12/2019
436125,Key,7/11/2019,7/12/2019
470717,Regular,7/11/2019,7/19/2019
470093,Regular,7/11/2019,7/12/2019
279578,Regular,7/11/2019,7/12/2019
367862,Key,7/11/2019,7/25/2019
370113,Regular,7/11/2019,7/29/2019
468106,Regular,7/11/2019,7/12/2019
471759,Regular,7/11/2019,7/12/2019
180158,Regular,7/11/2019,7/31/2019
365348,Regular,7/11/2019,7/18/2019
424613,Regular,7/11/2019,7/12/2019
469641,Regular,7/11/2019,7/19/2019
240959,Regular,7/11/2019,7/12/2019
364520,Regular,7/11/2019,7/19/2019
435672,Regular,7/11/2019,7/12/2019
467682,Regular,7/11/2019,7/19/2019
468146,Regular,7/11/2019,7/12/2019
432917,Key,7/11/2019,7/12/2019
433745,Key,7/11/2019,7/13/2019
424881,Regular,7/11/2019,7/27/2019
470560,Regular,7/11/2019,7/19/2019
471198,Key,7/11/2019,7/11/2019
471547,Regular,7/11/2019,7/19/2019
471423,Regular,7/11/2019,7/12/2019
468038,Key,7/11/2019,7/12/2019
425841,Regular,7/11/2019,7/12/2019
469117,Regular,7/12/2019,7/27/2019
473322,Regular,7/12/2019,7/13/2019
431631,Regular,7/12/2019,7/17/2019
434803,Regular,7/12/2019,7/13/2019
472418,Regular,7/12/2019,7/13/2019
427179,Regular,7/12/2019,NULL
431386,Regular,7/12/2019,7/13/2019
434392,Regular,7/12/2019,7/20/2019
471441,Regular,7/12/2019,7/23/2019
431235,Regular,7/12/2019,7/20/2019
426071,Regular,7/12/2019,7/12/2019
430371,Key,7/12/2019,7/12/2019
469843,Regular,7/12/2019,7/19/2019
482449,Key,7/12/2019,7/13/2019
437421,Key,7/12/2019,7/12/2019
472694,Regular,7/12/2019,7/13/2019
279355,Regular,7/13/2019,7/13/2019
436211,Regular,7/13/2019,7/22/2019
503640,Regular,7/13/2019,7/20/2019
424909,Regular,7/13/2019,7/31/2019
473326,Regular,7/13/2019,7/22/2019
436092,Regular,7/13/2019,NULL
469080,Regular,7/13/2019,7/15/2019
430734,Regular,7/15/2019,7/30/2019
437348,Regular,7/15/2019,NULL
427734,Regular,7/15/2019,7/26/2019
227178,Regular,7/15/2019,7/19/2019
240911,Regular,7/15/2019,7/15/2019
279787,Key,7/15/2019,7/17/2019
428179,Key,7/15/2019,NULL
431703,Regular,7/15/2019,7/27/2019
467384,Regular,7/15/2019,7/17/2019
484072,Regular,7/15/2019,7/17/2019
503641,Regular,7/15/2019,7/16/2019
181562,Key,7/15/2019,7/15/2019
431747,Key,7/15/2019,NULL
433870,Regular,7/15/2019,NULL
466791,Regular,7/15/2019,7/20/2019
467167,Regular,7/15/2019,7/16/2019
426204,Regular,7/15/2019,NULL
